Timestamp,Equipment,Power Usage (kW),Fault Type,Maintenance Required,Failure Probability
1/4/2023 21:00,Server Rack,6.65,Overload,Yes,1
1/4/2023 22:00,HVAC,3.39,Normal,No,0
1/4/2023 22:00,Refrigerator,1.09,Normal,No,0
1/4/2023 22:00,Lighting,0.76,Normal,No,0
1/4/2023 22:00,Industrial Motor,4.54,Normal,No,0
1/4/2023 22:00,Server Rack,4.3,Normal,No,0
1/4/2023 23:00,HVAC,3.74,Normal,No,0
1/4/2023 23:00,Refrigerator,1.19,Normal,No,0
1/4/2023 23:00,Lighting,0.87,Normal,No,0
1/4/2023 23:00,Industrial Motor,4.65,Normal,No,0
1/4/2023 23:00,Server Rack,4.38,Normal,No,0
1/5/2023 0:00,HVAC,3.65,Normal,No,0
1/5/2023 0:00,Refrigerator,1.16,Normal,No,0
1/5/2023 0:00,Lighting,0.81,Normal,No,0
1/5/2023 0:00,Industrial Motor,4.82,Normal,No,0
1/5/2023 0:00,Server Rack,4.26,Normal,No,0
1/5/2023 1:00,HVAC,7.7,Wear and Tear,Yes,1
1/5/2023 1:00,Refrigerator,1.16,Normal,No,0
1/5/2023 1:00,Lighting,0.82,Normal,No,0
1/5/2023 1:00,Industrial Motor,4.78,Normal,No,0
1/5/2023 1:00,Server Rack,4.06,Normal,No,0
1/5/2023 2:00,HVAC,7.44,Wear and Tear,Yes,0
1/5/2023 2:00,Refrigerator,1.15,Normal,No,0
1/5/2023 2:00,Lighting,0.83,Normal,No,0
1/5/2023 2:00,Industrial Motor,11.86,Wear and Tear,Yes,1
1/5/2023 2:00,Server Rack,4.57,Normal,No,0
1/5/2023 3:00,HVAC,3.6,Normal,No,0
1/5/2023 3:00,Refrigerator,1.09,Normal,No,0
1/5/2023 3:00,Lighting,1.88,Short Circuit,Yes,1
1/5/2023 3:00,Industrial Motor,5.02,Normal,No,0
1/5/2023 3:00,Server Rack,8.4,Voltage Drop,Yes,0
1/5/2023 4:00,HVAC,3.34,Normal,No,0
1/5/2023 4:00,Refrigerator,1.28,Normal,No,0
1/5/2023 4:00,Lighting,0.8,Normal,No,0
1/5/2023 4:00,Industrial Motor,5.12,Normal,No,0
1/5/2023 4:00,Server Rack,4.25,Normal,No,0
1/5/2023 5:00,HVAC,7.79,Wear and Tear,Yes,0
1/5/2023 5:00,Refrigerator,1.15,Normal,No,0
1/5/2023 5:00,Lighting,0.8,Normal,No,0
1/5/2023 5:00,Industrial Motor,4.7,Normal,No,0
1/5/2023 5:00,Server Rack,4.14,Normal,No,0
1/5/2023 6:00,HVAC,6.31,Wear and Tear,Yes,0
1/5/2023 6:00,Refrigerator,2.1,Short Circuit,Yes,0
1/5/2023 6:00,Lighting,0.74,Normal,No,0
1/5/2023 6:00,Industrial Motor,4.87,Normal,No,0
1/5/2023 6:00,Server Rack,4.37,Normal,No,0
1/5/2023 7:00,HVAC,3.46,Normal,No,0
1/5/2023 7:00,Refrigerator,1.28,Normal,No,0
1/5/2023 7:00,Lighting,0.74,Normal,No,0
1/5/2023 7:00,Industrial Motor,5.19,Normal,No,0
1/5/2023 7:00,Server Rack,4.8,Normal,No,0
1/5/2023 8:00,HVAC,3.77,Normal,No,0
1/5/2023 8:00,Refrigerator,1.11,Normal,No,0
1/5/2023 8:00,Lighting,0.74,Normal,No,0
1/5/2023 8:00,Industrial Motor,4.82,Normal,No,0
1/5/2023 8:00,Server Rack,10.37,Short Circuit,Yes,0
1/5/2023 9:00,HVAC,3.3,Normal,No,0
1/5/2023 9:00,Refrigerator,1.18,Normal,No,0
1/5/2023 9:00,Lighting,0.85,Normal,No,0
1/5/2023 9:00,Industrial Motor,4.74,Normal,No,0
1/5/2023 9:00,Server Rack,4.19,Normal,No,0
1/5/2023 10:00,HVAC,3.39,Normal,No,0
1/5/2023 10:00,Refrigerator,1.24,Normal,No,0
1/5/2023 10:00,Lighting,0.88,Normal,No,0
1/5/2023 10:00,Industrial Motor,5.46,Normal,No,0
1/5/2023 10:00,Server Rack,4.72,Normal,No,0
1/5/2023 11:00,HVAC,3.76,Normal,No,0
1/5/2023 11:00,Refrigerator,1.27,Normal,No,0
1/5/2023 11:00,Lighting,0.81,Normal,No,0
1/5/2023 11:00,Industrial Motor,10.58,Short Circuit,Yes,1
1/5/2023 11:00,Server Rack,4.37,Normal,No,0
1/5/2023 12:00,HVAC,3.77,Normal,No,0
1/5/2023 12:00,Refrigerator,1.11,Normal,No,0
1/5/2023 12:00,Lighting,0.77,Normal,No,0
1/5/2023 12:00,Industrial Motor,10.46,Overload,Yes,1
1/5/2023 12:00,Server Rack,4.27,Normal,No,0
1/5/2023 13:00,HVAC,3.4,Normal,No,0
1/5/2023 13:00,Refrigerator,1.18,Normal,No,0
1/5/2023 13:00,Lighting,1.49,Overload,Yes,1
1/5/2023 13:00,Industrial Motor,5.44,Normal,No,0
1/5/2023 13:00,Server Rack,4.46,Normal,No,0
1/5/2023 14:00,HVAC,3.61,Normal,No,0
1/5/2023 14:00,Refrigerator,2.26,Overload,Yes,0
1/5/2023 14:00,Lighting,0.76,Normal,No,0
1/5/2023 14:00,Industrial Motor,4.88,Normal,No,0
1/5/2023 14:00,Server Rack,4.91,Normal,No,0
1/5/2023 15:00,HVAC,3.32,Normal,No,0
1/5/2023 15:00,Refrigerator,1.24,Normal,No,0
1/5/2023 15:00,Lighting,0.73,Normal,No,0
1/5/2023 15:00,Industrial Motor,5.41,Normal,No,0
1/5/2023 15:00,Server Rack,4.5,Normal,No,0
1/5/2023 16:00,HVAC,3.49,Normal,No,0
1/5/2023 16:00,Refrigerator,1.19,Normal,No,0
1/5/2023 16:00,Lighting,1.45,Short Circuit,Yes,1
1/5/2023 16:00,Industrial Motor,4.9,Normal,No,0
1/5/2023 16:00,Server Rack,4.18,Normal,No,0
1/5/2023 17:00,HVAC,3.54,Normal,No,0
1/5/2023 17:00,Refrigerator,1.12,Normal,No,0
1/5/2023 17:00,Lighting,0.82,Normal,No,0
1/5/2023 17:00,Industrial Motor,4.5,Normal,No,0
1/5/2023 17:00,Server Rack,4.28,Normal,No,0
1/5/2023 18:00,HVAC,3.16,Normal,No,0
1/5/2023 18:00,Refrigerator,1.25,Normal,No,0
1/5/2023 18:00,Lighting,0.82,Normal,No,0
1/5/2023 18:00,Industrial Motor,5.36,Normal,No,0
1/5/2023 18:00,Server Rack,4.61,Normal,No,0
1/5/2023 19:00,HVAC,3.77,Normal,No,0
1/5/2023 19:00,Refrigerator,1.22,Normal,No,0
1/5/2023 19:00,Lighting,0.82,Normal,No,0
1/5/2023 19:00,Industrial Motor,4.89,Normal,No,0
1/5/2023 19:00,Server Rack,4.91,Normal,No,0
1/5/2023 20:00,HVAC,3.2,Normal,No,0
1/5/2023 20:00,Refrigerator,1.27,Normal,No,0
1/5/2023 20:00,Lighting,0.82,Normal,No,0
1/5/2023 20:00,Industrial Motor,10.38,Short Circuit,Yes,0
1/5/2023 20:00,Server Rack,4.41,Normal,No,0
1/5/2023 21:00,HVAC,3.57,Normal,No,0
1/5/2023 21:00,Refrigerator,1.28,Normal,No,0
1/5/2023 21:00,Lighting,0.77,Normal,No,0
1/5/2023 21:00,Industrial Motor,4.59,Normal,No,0
1/5/2023 21:00,Server Rack,4.34,Normal,No,0
1/5/2023 22:00,HVAC,3.24,Normal,No,0
1/5/2023 22:00,Refrigerator,1.23,Normal,No,0
1/5/2023 22:00,Lighting,0.77,Normal,No,0
1/5/2023 22:00,Industrial Motor,4.59,Normal,No,0
1/5/2023 22:00,Server Rack,8.54,Short Circuit,Yes,1
1/5/2023 23:00,HVAC,3.22,Normal,No,0
1/5/2023 23:00,Refrigerator,1.18,Normal,No,0
1/5/2023 23:00,Lighting,1.89,Short Circuit,Yes,0
1/5/2023 23:00,Industrial Motor,5.13,Normal,No,0
1/5/2023 23:00,Server Rack,4.78,Normal,No,0
1/6/2023 0:00,HVAC,3.81,Normal,No,0
1/6/2023 0:00,Refrigerator,1.17,Normal,No,0
1/6/2023 0:00,Lighting,0.72,Normal,No,0
1/6/2023 0:00,Industrial Motor,10.88,Overload,Yes,1
1/6/2023 0:00,Server Rack,4.81,Normal,No,0
1/6/2023 1:00,HVAC,3.73,Normal,No,0
1/6/2023 1:00,Refrigerator,1.23,Normal,No,0
1/6/2023 1:00,Lighting,0.83,Normal,No,0
1/6/2023 1:00,Industrial Motor,4.77,Normal,No,0
1/6/2023 1:00,Server Rack,4.22,Normal,No,0
1/6/2023 2:00,HVAC,3.83,Normal,No,0
1/6/2023 2:00,Refrigerator,1.18,Normal,No,0
1/6/2023 2:00,Lighting,0.73,Normal,No,0
1/6/2023 2:00,Industrial Motor,5.37,Normal,No,0
1/6/2023 2:00,Server Rack,4.84,Normal,No,0
1/6/2023 3:00,HVAC,3.32,Normal,No,0
1/6/2023 3:00,Refrigerator,1.09,Normal,No,0
1/6/2023 3:00,Lighting,1.54,Short Circuit,Yes,0
1/6/2023 3:00,Industrial Motor,5.34,Normal,No,0
1/6/2023 3:00,Server Rack,4.58,Normal,No,0
1/6/2023 4:00,HVAC,8.2,Short Circuit,Yes,0
1/6/2023 4:00,Refrigerator,1.1,Normal,No,0
1/6/2023 4:00,Lighting,0.83,Normal,No,0
1/6/2023 4:00,Industrial Motor,4.69,Normal,No,0
1/6/2023 4:00,Server Rack,4.8,Normal,No,0
1/6/2023 5:00,HVAC,3.36,Normal,No,0
1/6/2023 5:00,Refrigerator,2.04,Voltage Drop,Yes,1
1/6/2023 5:00,Lighting,0.73,Normal,No,0
1/6/2023 5:00,Industrial Motor,4.64,Normal,No,0
1/6/2023 5:00,Server Rack,4.11,Normal,No,0
1/6/2023 6:00,HVAC,6.24,Overload,Yes,1
1/6/2023 6:00,Refrigerator,1.19,Normal,No,0
1/6/2023 6:00,Lighting,0.87,Normal,No,0
1/6/2023 6:00,Industrial Motor,5.4,Normal,No,0
1/6/2023 6:00,Server Rack,4.08,Normal,No,0
1/6/2023 7:00,HVAC,8.96,Overload,Yes,0
1/6/2023 7:00,Refrigerator,1.18,Normal,No,0
1/6/2023 7:00,Lighting,0.88,Normal,No,0
1/6/2023 7:00,Industrial Motor,4.9,Normal,No,0
1/6/2023 7:00,Server Rack,9.37,Voltage Drop,Yes,0
1/6/2023 8:00,HVAC,3.6,Normal,No,0
1/6/2023 8:00,Refrigerator,2.59,Overload,Yes,0
1/6/2023 8:00,Lighting,0.88,Normal,No,0
1/6/2023 8:00,Industrial Motor,5.22,Normal,No,0
1/6/2023 8:00,Server Rack,4.72,Normal,No,0
1/6/2023 9:00,HVAC,3.47,Normal,No,0
1/6/2023 9:00,Refrigerator,1.32,Normal,No,0
1/6/2023 9:00,Lighting,0.78,Normal,No,0
1/6/2023 9:00,Industrial Motor,4.93,Normal,No,0
1/6/2023 9:00,Server Rack,4.34,Normal,No,0
1/6/2023 10:00,HVAC,3.68,Normal,No,0
1/6/2023 10:00,Refrigerator,1.25,Normal,No,0
1/6/2023 10:00,Lighting,1.85,Voltage Drop,Yes,0
1/6/2023 10:00,Industrial Motor,5,Normal,No,0
1/6/2023 10:00,Server Rack,4.7,Normal,No,0
1/6/2023 11:00,HVAC,3.72,Normal,No,0
1/6/2023 11:00,Refrigerator,1.26,Normal,No,0
1/6/2023 11:00,Lighting,0.85,Normal,No,0
1/6/2023 11:00,Industrial Motor,5.04,Normal,No,0
1/6/2023 11:00,Server Rack,4.8,Normal,No,0
1/6/2023 12:00,HVAC,3.47,Normal,No,0
1/6/2023 12:00,Refrigerator,1.08,Normal,No,0
1/6/2023 12:00,Lighting,0.77,Normal,No,0
1/6/2023 12:00,Industrial Motor,4.85,Normal,No,0
1/6/2023 12:00,Server Rack,4.08,Normal,No,0
1/6/2023 13:00,HVAC,3.21,Normal,No,0
1/6/2023 13:00,Refrigerator,1.21,Normal,No,0
1/6/2023 13:00,Lighting,0.73,Normal,No,0
1/6/2023 13:00,Industrial Motor,5.41,Normal,No,0
1/6/2023 13:00,Server Rack,11.64,Overload,Yes,1
1/6/2023 14:00,HVAC,3.27,Normal,No,0
1/6/2023 14:00,Refrigerator,1.2,Normal,No,0
1/6/2023 14:00,Lighting,1.45,Voltage Drop,Yes,1
1/6/2023 14:00,Industrial Motor,4.69,Normal,No,0
1/6/2023 14:00,Server Rack,4.58,Normal,No,0
1/6/2023 15:00,HVAC,3.81,Normal,No,0
1/6/2023 15:00,Refrigerator,1.22,Normal,No,0
1/6/2023 15:00,Lighting,0.8,Normal,No,0
1/6/2023 15:00,Industrial Motor,5.13,Normal,No,0
1/6/2023 15:00,Server Rack,4.53,Normal,No,0
1/6/2023 16:00,HVAC,3.54,Normal,No,0
1/6/2023 16:00,Refrigerator,1.11,Normal,No,0
1/6/2023 16:00,Lighting,0.76,Normal,No,0
1/6/2023 16:00,Industrial Motor,4.56,Normal,No,0
1/6/2023 16:00,Server Rack,4.25,Normal,No,0
1/6/2023 17:00,HVAC,6.13,Voltage Drop,Yes,0
1/6/2023 17:00,Refrigerator,1.87,Voltage Drop,Yes,0
1/6/2023 17:00,Lighting,1.37,Short Circuit,Yes,0
1/6/2023 17:00,Industrial Motor,5.45,Normal,No,0
1/6/2023 17:00,Server Rack,4.18,Normal,No,0
1/6/2023 18:00,HVAC,3.54,Normal,No,0
1/6/2023 18:00,Refrigerator,1.32,Normal,No,0
1/6/2023 18:00,Lighting,1.82,Overload,Yes,0
1/6/2023 18:00,Industrial Motor,10.46,Voltage Drop,Yes,0
1/6/2023 18:00,Server Rack,4.25,Normal,No,0
1/6/2023 19:00,HVAC,3.76,Normal,No,0
1/6/2023 19:00,Refrigerator,1.11,Normal,No,0
1/6/2023 19:00,Lighting,0.83,Normal,No,0
1/6/2023 19:00,Industrial Motor,5.41,Normal,No,0
1/6/2023 19:00,Server Rack,4.59,Normal,No,0
1/6/2023 20:00,HVAC,3.39,Normal,No,0
1/6/2023 20:00,Refrigerator,1.24,Normal,No,0
1/6/2023 20:00,Lighting,0.73,Normal,No,0
1/6/2023 20:00,Industrial Motor,5.34,Normal,No,0
1/6/2023 20:00,Server Rack,4.64,Normal,No,0
1/6/2023 21:00,HVAC,3.83,Normal,No,0
1/6/2023 21:00,Refrigerator,2.15,Short Circuit,Yes,1
1/6/2023 21:00,Lighting,0.78,Normal,No,0
1/6/2023 21:00,Industrial Motor,5.2,Normal,No,0
1/6/2023 21:00,Server Rack,4.67,Normal,No,0
1/6/2023 22:00,HVAC,3.54,Normal,No,0
1/6/2023 22:00,Refrigerator,1.2,Normal,No,0
1/6/2023 22:00,Lighting,0.85,Normal,No,0
1/6/2023 22:00,Industrial Motor,4.7,Normal,No,0
1/6/2023 22:00,Server Rack,4.2,Normal,No,0
1/6/2023 23:00,HVAC,3.65,Normal,No,0
1/6/2023 23:00,Refrigerator,1.11,Normal,No,0
1/6/2023 23:00,Lighting,0.83,Normal,No,0
1/6/2023 23:00,Industrial Motor,4.83,Normal,No,0
1/6/2023 23:00,Server Rack,4.75,Normal,No,0
1/7/2023 0:00,HVAC,7.78,Voltage Drop,Yes,1
1/7/2023 0:00,Refrigerator,2.55,Overload,Yes,1
1/7/2023 0:00,Lighting,0.73,Normal,No,0
1/7/2023 0:00,Industrial Motor,4.7,Normal,No,0
1/7/2023 0:00,Server Rack,4.16,Normal,No,0
1/7/2023 1:00,HVAC,3.25,Normal,No,0
1/7/2023 1:00,Refrigerator,2.8,Short Circuit,Yes,0
1/7/2023 1:00,Lighting,0.79,Normal,No,0
1/7/2023 1:00,Industrial Motor,5.02,Normal,No,0
1/7/2023 1:00,Server Rack,4.08,Normal,No,0
1/7/2023 2:00,HVAC,3.51,Normal,No,0
1/7/2023 2:00,Refrigerator,1.3,Normal,No,0
1/7/2023 2:00,Lighting,0.78,Normal,No,0
1/7/2023 2:00,Industrial Motor,5.07,Normal,No,0
1/7/2023 2:00,Server Rack,4.59,Normal,No,0
1/7/2023 3:00,HVAC,3.34,Normal,No,0
1/7/2023 3:00,Refrigerator,1.17,Normal,No,0
1/7/2023 3:00,Lighting,0.86,Normal,No,0
1/7/2023 3:00,Industrial Motor,4.77,Normal,No,0
1/7/2023 3:00,Server Rack,4.76,Normal,No,0
1/7/2023 4:00,HVAC,5.68,Wear and Tear,Yes,1
1/7/2023 4:00,Refrigerator,1.26,Normal,No,0
1/7/2023 4:00,Lighting,1.52,Wear and Tear,Yes,1
1/7/2023 4:00,Industrial Motor,4.59,Normal,No,0
1/7/2023 4:00,Server Rack,4.41,Normal,No,0
1/7/2023 5:00,HVAC,3.15,Normal,No,0
1/7/2023 5:00,Refrigerator,1.09,Normal,No,0
1/7/2023 5:00,Lighting,0.84,Normal,No,0
1/7/2023 5:00,Industrial Motor,4.66,Normal,No,0
1/7/2023 5:00,Server Rack,4.29,Normal,No,0
1/7/2023 6:00,HVAC,3.32,Normal,No,0
1/7/2023 6:00,Refrigerator,1.17,Normal,No,0
1/7/2023 6:00,Lighting,1.38,Overload,Yes,0
1/7/2023 6:00,Industrial Motor,5.44,Normal,No,0
1/7/2023 6:00,Server Rack,4.13,Normal,No,0
1/7/2023 7:00,HVAC,3.25,Normal,No,0
1/7/2023 7:00,Refrigerator,2.48,Overload,Yes,0
1/7/2023 7:00,Lighting,1.68,Wear and Tear,Yes,0
1/7/2023 7:00,Industrial Motor,5.41,Normal,No,0
1/7/2023 7:00,Server Rack,4.85,Normal,No,0
1/7/2023 8:00,HVAC,3.28,Normal,No,0
1/7/2023 8:00,Refrigerator,1.21,Normal,No,0
1/7/2023 8:00,Lighting,1.28,Short Circuit,Yes,0
1/7/2023 8:00,Industrial Motor,4.74,Normal,No,0
1/7/2023 8:00,Server Rack,4.3,Normal,No,0
1/7/2023 9:00,HVAC,3.5,Normal,No,0
1/7/2023 9:00,Refrigerator,1.16,Normal,No,0
1/7/2023 9:00,Lighting,0.84,Normal,No,0
1/7/2023 9:00,Industrial Motor,5.35,Normal,No,0
1/7/2023 9:00,Server Rack,4.33,Normal,No,0
1/7/2023 10:00,HVAC,3.43,Normal,No,0
1/7/2023 10:00,Refrigerator,1.26,Normal,No,0
1/7/2023 10:00,Lighting,0.81,Normal,No,0
1/7/2023 10:00,Industrial Motor,5.4,Normal,No,0
1/7/2023 10:00,Server Rack,4.3,Normal,No,0
1/7/2023 11:00,HVAC,8.72,Short Circuit,Yes,0
1/7/2023 11:00,Refrigerator,1.23,Normal,No,0
1/7/2023 11:00,Lighting,0.72,Normal,No,0
1/7/2023 11:00,Industrial Motor,8.8,Overload,Yes,1
1/7/2023 11:00,Server Rack,4.1,Normal,No,0
1/7/2023 12:00,HVAC,3.38,Normal,No,0
1/7/2023 12:00,Refrigerator,1.19,Normal,No,0
1/7/2023 12:00,Lighting,0.86,Normal,No,0
1/7/2023 12:00,Industrial Motor,4.87,Normal,No,0
1/7/2023 12:00,Server Rack,4.94,Normal,No,0
1/7/2023 13:00,HVAC,3.53,Normal,No,0
1/7/2023 13:00,Refrigerator,1.26,Normal,No,0
1/7/2023 13:00,Lighting,0.87,Normal,No,0
1/7/2023 13:00,Industrial Motor,4.58,Normal,No,0
1/7/2023 13:00,Server Rack,4.15,Normal,No,0
1/7/2023 14:00,HVAC,3.4,Normal,No,0
1/7/2023 14:00,Refrigerator,1.12,Normal,No,0
1/7/2023 14:00,Lighting,0.73,Normal,No,0
1/7/2023 14:00,Industrial Motor,4.89,Normal,No,0
1/7/2023 14:00,Server Rack,4.51,Normal,No,0
1/7/2023 15:00,HVAC,3.57,Normal,No,0
1/7/2023 15:00,Refrigerator,1.23,Normal,No,0
1/7/2023 15:00,Lighting,0.78,Normal,No,0
1/7/2023 15:00,Industrial Motor,5.18,Normal,No,0
1/7/2023 15:00,Server Rack,4.61,Normal,No,0
1/7/2023 16:00,HVAC,3.6,Normal,No,0
1/7/2023 16:00,Refrigerator,1.27,Normal,No,0
1/7/2023 16:00,Lighting,0.87,Normal,No,0
1/7/2023 16:00,Industrial Motor,4.51,Normal,No,0
1/7/2023 16:00,Server Rack,4.12,Normal,No,0
1/7/2023 17:00,HVAC,3.18,Normal,No,0
1/7/2023 17:00,Refrigerator,1.15,Normal,No,0
1/7/2023 17:00,Lighting,0.73,Normal,No,0
1/7/2023 17:00,Industrial Motor,5.09,Normal,No,0
1/7/2023 17:00,Server Rack,4.78,Normal,No,0
1/7/2023 18:00,HVAC,3.22,Normal,No,0
1/7/2023 18:00,Refrigerator,1.26,Normal,No,0
1/7/2023 18:00,Lighting,0.73,Normal,No,0
1/7/2023 18:00,Industrial Motor,5.3,Normal,No,0
1/7/2023 18:00,Server Rack,10.21,Wear and Tear,Yes,1
1/7/2023 19:00,HVAC,3.66,Normal,No,0
1/7/2023 19:00,Refrigerator,1.22,Normal,No,0
1/7/2023 19:00,Lighting,0.79,Normal,No,0
1/7/2023 19:00,Industrial Motor,13.18,Short Circuit,Yes,0
1/7/2023 19:00,Server Rack,4.8,Normal,No,0
1/7/2023 20:00,HVAC,3.21,Normal,No,0
1/7/2023 20:00,Refrigerator,1.28,Normal,No,0
1/7/2023 20:00,Lighting,1.39,Overload,Yes,0
1/7/2023 20:00,Industrial Motor,4.7,Normal,No,0
1/7/2023 20:00,Server Rack,4.52,Normal,No,0
1/7/2023 21:00,HVAC,6.28,Wear and Tear,Yes,0
1/7/2023 21:00,Refrigerator,1.14,Normal,No,0
1/7/2023 21:00,Lighting,1.49,Short Circuit,Yes,0
1/7/2023 21:00,Industrial Motor,5.38,Normal,No,0
1/7/2023 21:00,Server Rack,4.88,Normal,No,0
1/7/2023 22:00,HVAC,3.51,Normal,No,0
1/7/2023 22:00,Refrigerator,2.18,Wear and Tear,Yes,1
1/7/2023 22:00,Lighting,1.87,Short Circuit,Yes,1
1/7/2023 22:00,Industrial Motor,4.76,Normal,No,0
1/7/2023 22:00,Server Rack,4.28,Normal,No,0
1/7/2023 23:00,HVAC,3.44,Normal,No,0
1/7/2023 23:00,Refrigerator,1.16,Normal,No,0
1/7/2023 23:00,Lighting,0.79,Normal,No,0
1/7/2023 23:00,Industrial Motor,5.38,Normal,No,0
1/7/2023 23:00,Server Rack,4.28,Normal,No,0
1/8/2023 0:00,HVAC,6.81,Voltage Drop,Yes,0
1/8/2023 0:00,Refrigerator,1.17,Normal,No,0
1/8/2023 0:00,Lighting,0.87,Normal,No,0
1/8/2023 0:00,Industrial Motor,5.21,Normal,No,0
1/8/2023 0:00,Server Rack,4.64,Normal,No,0
1/8/2023 1:00,HVAC,7.46,Voltage Drop,Yes,1
1/8/2023 1:00,Refrigerator,2.18,Wear and Tear,Yes,0
1/8/2023 1:00,Lighting,0.86,Normal,No,0
1/8/2023 1:00,Industrial Motor,5.46,Normal,No,0
1/8/2023 1:00,Server Rack,4.29,Normal,No,0
1/8/2023 2:00,HVAC,3.83,Normal,No,0
1/8/2023 2:00,Refrigerator,1.3,Normal,No,0
1/8/2023 2:00,Lighting,0.88,Normal,No,0
1/8/2023 2:00,Industrial Motor,5.33,Normal,No,0
1/8/2023 2:00,Server Rack,4.16,Normal,No,0
1/8/2023 3:00,HVAC,3.44,Normal,No,0
1/8/2023 3:00,Refrigerator,1.15,Normal,No,0
1/8/2023 3:00,Lighting,0.85,Normal,No,0
1/8/2023 3:00,Industrial Motor,11.89,Short Circuit,Yes,0
1/8/2023 3:00,Server Rack,4.86,Normal,No,0
1/8/2023 4:00,HVAC,3.78,Normal,No,0
1/8/2023 4:00,Refrigerator,1.23,Normal,No,0
1/8/2023 4:00,Lighting,0.78,Normal,No,0
1/8/2023 4:00,Industrial Motor,4.97,Normal,No,0
1/8/2023 4:00,Server Rack,4.11,Normal,No,0
1/8/2023 5:00,HVAC,3.82,Normal,No,0
1/8/2023 5:00,Refrigerator,1.09,Normal,No,0
1/8/2023 5:00,Lighting,0.74,Normal,No,0
1/8/2023 5:00,Industrial Motor,5.44,Normal,No,0
1/8/2023 5:00,Server Rack,4.39,Normal,No,0
1/8/2023 6:00,HVAC,3.31,Normal,No,0
1/8/2023 6:00,Refrigerator,2.37,Overload,Yes,0
1/8/2023 6:00,Lighting,0.73,Normal,No,0
1/8/2023 6:00,Industrial Motor,4.93,Normal,No,0
1/8/2023 6:00,Server Rack,4.28,Normal,No,0
1/8/2023 7:00,HVAC,3.75,Normal,No,0
1/8/2023 7:00,Refrigerator,1.19,Normal,No,0
1/8/2023 7:00,Lighting,0.81,Normal,No,0
1/8/2023 7:00,Industrial Motor,4.6,Normal,No,0
1/8/2023 7:00,Server Rack,10.13,Voltage Drop,Yes,0
1/8/2023 8:00,HVAC,3.16,Normal,No,0
1/8/2023 8:00,Refrigerator,1.09,Normal,No,0
1/8/2023 8:00,Lighting,0.75,Normal,No,0
1/8/2023 8:00,Industrial Motor,4.66,Normal,No,0
1/8/2023 8:00,Server Rack,11.39,Wear and Tear,Yes,0
1/8/2023 9:00,HVAC,6.27,Overload,Yes,1
1/8/2023 9:00,Refrigerator,1.18,Normal,No,0
1/8/2023 9:00,Lighting,0.73,Normal,No,0
1/8/2023 9:00,Industrial Motor,4.72,Normal,No,0
1/8/2023 9:00,Server Rack,4.76,Normal,No,0
1/8/2023 10:00,HVAC,3.34,Normal,No,0
1/8/2023 10:00,Refrigerator,1.09,Normal,No,0
1/8/2023 10:00,Lighting,0.83,Normal,No,0
1/8/2023 10:00,Industrial Motor,11.36,Wear and Tear,Yes,0
1/8/2023 10:00,Server Rack,7.18,Overload,Yes,1
1/8/2023 11:00,HVAC,3.35,Normal,No,0
1/8/2023 11:00,Refrigerator,1.17,Normal,No,0
1/8/2023 11:00,Lighting,0.75,Normal,No,0
1/8/2023 11:00,Industrial Motor,4.9,Normal,No,0
1/8/2023 11:00,Server Rack,4.22,Normal,No,0
1/8/2023 12:00,HVAC,3.32,Normal,No,0
1/8/2023 12:00,Refrigerator,2.15,Overload,Yes,0
1/8/2023 12:00,Lighting,0.75,Normal,No,0
1/8/2023 12:00,Industrial Motor,5.4,Normal,No,0
1/8/2023 12:00,Server Rack,4.43,Normal,No,0
1/8/2023 13:00,HVAC,3.25,Normal,No,0
1/8/2023 13:00,Refrigerator,1.3,Normal,No,0
1/8/2023 13:00,Lighting,1.36,Short Circuit,Yes,1
1/8/2023 13:00,Industrial Motor,5.45,Normal,No,0
1/8/2023 13:00,Server Rack,4.84,Normal,No,0
1/8/2023 14:00,HVAC,3.35,Normal,No,0
1/8/2023 14:00,Refrigerator,1.17,Normal,No,0
1/8/2023 14:00,Lighting,0.8,Normal,No,0
1/8/2023 14:00,Industrial Motor,4.66,Normal,No,0
1/8/2023 14:00,Server Rack,4.64,Normal,No,0
1/8/2023 15:00,HVAC,3.29,Normal,No,0
1/8/2023 15:00,Refrigerator,1.21,Normal,No,0
1/8/2023 15:00,Lighting,0.84,Normal,No,0
1/8/2023 15:00,Industrial Motor,4.5,Normal,No,0
1/8/2023 15:00,Server Rack,4.21,Normal,No,0
1/8/2023 16:00,HVAC,5.86,Short Circuit,Yes,1
1/8/2023 16:00,Refrigerator,1.17,Normal,No,0
1/8/2023 16:00,Lighting,0.83,Normal,No,0
1/8/2023 16:00,Industrial Motor,4.62,Normal,No,0
1/8/2023 16:00,Server Rack,4.44,Normal,No,0
1/8/2023 17:00,HVAC,3.74,Normal,No,0
1/8/2023 17:00,Refrigerator,1.25,Normal,No,0
1/8/2023 17:00,Lighting,0.73,Normal,No,0
1/8/2023 17:00,Industrial Motor,5.42,Normal,No,0
1/8/2023 17:00,Server Rack,4.42,Normal,No,0
1/8/2023 18:00,HVAC,3.68,Normal,No,0
1/8/2023 18:00,Refrigerator,1.16,Normal,No,0
1/8/2023 18:00,Lighting,0.74,Normal,No,0
1/8/2023 18:00,Industrial Motor,5.15,Normal,No,0
1/8/2023 18:00,Server Rack,4.08,Normal,No,0
1/8/2023 19:00,HVAC,3.33,Normal,No,0
