,Timestamp,Energy Consumption (kWh),Temperature (°C),Building Occupancy,Energy Tariff ($/kWh)
479,1/20/2023 23:00,13.62,17.89,58.0,0.14
480,1/21/2023 0:00,24.05,16.79,71.0,0.11
481,1/21/2023 1:00,14.63,25.19,102.0,0.23
482,1/21/2023 2:00,13.18,19.47,19.0,0.14
483,1/21/2023 3:00,24.76,17.91,87.0,0.19
484,1/21/2023 4:00,6.05,15.65,22.0,0.1
485,1/21/2023 5:00,20.3,21.53,37.0,0.2
486,1/21/2023 6:00,16.93,26.88,101.0,0.15
487,1/21/2023 7:00,8.44,23.83,20.0,0.19
488,1/21/2023 8:00,6.72,29.03,53.0,0.3
489,1/21/2023 9:00,23.17,16.18,84.0,0.22
490,1/21/2023 10:00,15.66,17.95,120.0,0.23
491,1/21/2023 11:00,8.33,30.95,70.0,0.22
492,1/21/2023 12:00,11.69,22.58,36.0,0.23
493,1/21/2023 13:00,22.74,33.96,37.0,0.27
494,1/21/2023 14:00,22.34,21.89,45.0,0.29
495,1/21/2023 15:00,13.17,30.46,113.0,0.19
496,1/21/2023 16:00,15.23,33.86,131.0,0.13
497,1/21/2023 17:00,21.83,32.47,141.0,0.23
498,1/21/2023 18:00,16.45,25.63,56.0,0.17
499,1/21/2023 19:00,6.82,20.39,67.0,0.17
500,1/21/2023 20:00,10.26,15.42,24.0,0.26
501,1/21/2023 21:00,22.29,34.62,115.0,0.11
502,1/21/2023 22:00,20.56,30.26,95.0,0.1
503,1/21/2023 23:00,19.87,16.38,142.0,0.27
504,1/22/2023 0:00,6.77,25.74,11.0,0.12
505,1/22/2023 1:00,10.52,20.04,119.0,0.24
506,1/22/2023 2:00,13.25,19.32,102.0,0.13
507,1/22/2023 3:00,17.51,28.24,60.0,0.25
508,1/22/2023 4:00,10.21,18.58,17.0,0.24
509,1/22/2023 5:00,13.24,20.1,123.0,0.19
510,1/22/2023 6:00,13.56,25.37,121.0,0.2
511,1/22/2023 7:00,18.2,18.95,7.0,0.1
512,1/22/2023 8:00,16.2,19.51,102.0,0.27
513,1/22/2023 9:00,16.43,31.64,94.0,0.29
514,1/22/2023 10:00,13.6,18.98,16.0,0.26
515,1/22/2023 11:00,21.02,27.56,124.0,0.26
516,1/22/2023 12:00,13.57,25.29,69.0,0.21
517,1/22/2023 13:00,24.11,19.41,45.0,0.13
518,1/22/2023 14:00,16.55,18.22,136.0,0.17
519,1/22/2023 15:00,13.84,18.07,31.0,0.27
520,1/22/2023 16:00,9.19,34.82,43.0,0.17
521,1/22/2023 17:00,19.61,29.01,89.0,0.14
522,1/22/2023 18:00,12.29,20.73,64.0,0.11
523,1/22/2023 19:00,8.69,19.84,7.0,0.24
524,1/22/2023 20:00,24.25,33.12,50.0,0.23
525,1/22/2023 21:00,17.7,26.27,30.0,0.17
526,1/22/2023 22:00,24.75,24.87,120.0,0.28
527,1/22/2023 23:00,12.92,19.49,82.0,0.29
528,1/23/2023 0:00,9.97,27.6,104.0,0.16
529,1/23/2023 1:00,15.26,16.31,116.0,0.3
530,1/23/2023 2:00,13.67,25.82,68.0,0.15
531,1/23/2023 3:00,17.83,31.83,7.0,0.15
532,1/23/2023 4:00,5.27,17.28,51.0,0.1
533,1/23/2023 5:00,16.08,30.2,106.0,0.19
534,1/23/2023 6:00,11.84,23.71,100.0,0.21
535,1/23/2023 7:00,17.82,20.92,70.0,0.14
536,1/23/2023 8:00,10.82,16.36,76.0,0.16
537,1/23/2023 9:00,8.33,22.93,9.0,0.21
538,1/23/2023 10:00,18.74,31.43,46.0,0.27
539,1/23/2023 11:00,18.03,17.42,148.0,0.13
540,1/23/2023 12:00,8.43,20.9,129.0,0.17
541,1/23/2023 13:00,15.74,21.74,29.0,0.21
542,1/23/2023 14:00,14.77,31.68,108.0,0.15
543,1/23/2023 15:00,23.61,18.28,5.0,0.2
544,1/23/2023 16:00,9.44,24.58,90.0,0.27
545,1/23/2023 17:00,19.92,18.84,32.0,0.25
546,1/23/2023 18:00,15.15,27.02,87.0,0.28
547,1/23/2023 19:00,24.37,32.88,8.0,0.22
548,1/23/2023 20:00,8.58,20.57,8.0,0.15
549,1/23/2023 21:00,9.28,16.59,47.0,0.15
550,1/23/2023 22:00,14.24,18.85,43.0,0.18
551,1/23/2023 23:00,12.06,26.96,93.0,0.23
552,1/24/2023 0:00,19.95,27.82,15.0,0.15
553,1/24/2023 1:00,18.14,26.66,119.0,0.23
554,1/24/2023 2:00,15.15,24.39,94.0,0.16
555,1/24/2023 3:00,14.69,19.86,69.0,0.28
556,1/24/2023 4:00,6.72,22.95,43.0,0.24
557,1/24/2023 5:00,14.6,34.58,28.0,0.24
558,1/24/2023 6:00,19.32,25.63,136.0,0.2
559,1/24/2023 7:00,14.46,17.41,44.0,0.17
560,1/24/2023 8:00,20.08,24.62,26.0,0.13
561,1/24/2023 9:00,12.28,34.33,79.0,0.2
562,1/24/2023 10:00,18.45,21.16,57.0,0.28
563,1/24/2023 11:00,15.59,32.04,13.0,0.19
564,1/24/2023 12:00,6.85,28.76,44.0,0.19
565,1/24/2023 13:00,15.84,34.51,65.0,0.14
566,1/24/2023 14:00,11.84,18.3,67.0,0.1
567,1/24/2023 15:00,15.11,21.4,61.0,0.13
568,1/24/2023 16:00,21.83,27.16,27.0,0.17
569,1/24/2023 17:00,18.51,20.67,115.0,0.23
570,1/24/2023 18:00,18.17,26.92,133.0,0.28
571,1/24/2023 19:00,20.86,22.89,61.0,0.27
572,1/24/2023 20:00,13.12,22.84,136.0,0.18
573,1/24/2023 21:00,5.64,24.5,96.0,0.22
574,1/24/2023 22:00,19.51,20.43,78.0,0.21
575,1/24/2023 23:00,23.36,34.73,106.0,0.24
576,1/25/2023 0:00,7.27,27.19,105.0,0.2
577,1/25/2023 1:00,24.66,30.88,62.0,0.24
578,1/25/2023 2:00,20.08,23.18,123.0,0.16
579,1/25/2023 3:00,19.45,28.91,121.0,0.19
580,1/25/2023 4:00,10.67,25.57,133.0,0.14
581,1/25/2023 5:00,19.95,33.49,129.0,0.21
582,1/25/2023 6:00,24.06,19.31,148.0,0.24
583,1/25/2023 7:00,9.88,20.8,135.0,0.29
584,1/25/2023 8:00,14.32,23.87,150.0,0.17
585,1/25/2023 9:00,14.14,32.43,116.0,0.26
586,1/25/2023 10:00,5.28,32.93,109.0,0.13
587,1/25/2023 11:00,18.21,15.93,70.0,0.22
588,1/25/2023 12:00,23.95,32.41,146.0,0.2
589,1/25/2023 13:00,8.59,22.18,113.0,0.25
590,1/25/2023 14:00,17.44,15.29,48.0,0.25
591,1/25/2023 15:00,17.36,21.95,53.0,0.18
592,1/25/2023 16:00,5.31,21.98,125.0,0.12
593,1/25/2023 17:00,15.04,29.8,77.0,0.21
594,1/25/2023 18:00,8.69,21.26,96.0,0.21
595,1/25/2023 19:00,21.49,26.8,142.0,0.2
596,1/25/2023 20:00,19.8,17.23,112.0,0.25
597,1/25/2023 21:00,16.0,20.29,48.0,0.2
598,1/25/2023 22:00,20.56,17.88,65.0,0.2
599,1/25/2023 23:00,13.16,22.2,130.0,0.26
600,1/26/2023 0:00,24.73,22.6,95.0,0.12
601,1/26/2023 1:00,20.71,21.01,120.0,0.18
602,1/26/2023 2:00,11.58,18.71,25.0,0.12
603,1/26/2023 3:00,22.44,30.35,111.0,0.18
604,1/26/2023 4:00,11.62,15.19,62.0,0.16
605,1/26/2023 5:00,9.51,27.04,94.0,0.28
606,1/26/2023 6:00,18.42,23.13,115.0,0.25
607,1/26/2023 7:00,10.6,26.17,36.0,0.1
608,1/26/2023 8:00,20.92,34.55,150.0,0.17
609,1/26/2023 9:00,5.41,15.5,134.0,0.17
610,1/26/2023 10:00,19.28,31.13,7.0,0.13
611,1/26/2023 11:00,20.64,22.66,79.0,0.19
612,1/26/2023 12:00,5.72,19.93,138.0,0.24
613,1/26/2023 13:00,24.16,29.38,90.0,0.18
614,1/26/2023 14:00,12.03,31.25,110.0,0.23
615,1/26/2023 15:00,9.43,22.44,94.0,0.14
616,1/26/2023 16:00,23.18,19.37,150.0,0.25
617,1/26/2023 17:00,15.02,17.87,65.0,0.19
618,1/26/2023 18:00,9.01,24.31,69.0,0.1
619,1/26/2023 19:00,13.93,16.83,41.0,0.12
620,1/26/2023 20:00,9.17,17.49,98.0,0.28
621,1/26/2023 21:00,17.79,15.55,69.0,0.14
622,1/26/2023 22:00,5.17,17.44,15.0,0.22
623,1/26/2023 23:00,5.46,23.74,149.0,0.23
624,1/27/2023 0:00,13.55,29.73,115.0,0.29
625,1/27/2023 1:00,21.06,26.93,132.0,0.18
626,1/27/2023 2:00,16.83,18.4,66.0,0.2
627,1/27/2023 3:00,16.32,26.1,109.0,0.14
628,1/27/2023 4:00,23.19,16.35,85.0,0.21
629,1/27/2023 5:00,20.96,22.9,108.0,0.29
630,1/27/2023 6:00,14.16,22.4,143.0,0.14
631,1/27/2023 7:00,16.36,17.57,65.0,0.26
632,1/27/2023 8:00,15.36,26.24,39.0,0.2
633,1/27/2023 9:00,14.11,21.26,55.0,0.29
634,1/27/2023 10:00,21.65,34.54,135.0,0.14
635,1/27/2023 11:00,16.98,30.7,16.0,0.24
636,1/27/2023 12:00,23.88,32.33,83.0,0.27
637,1/27/2023 13:00,5.36,32.02,130.0,0.26
638,1/27/2023 14:00,21.36,23.13,27.0,0.21
639,1/27/2023 15:00,20.57,30.92,44.0,0.12
640,1/27/2023 16:00,21.84,26.33,138.0,0.29
641,1/27/2023 17:00,13.96,33.41,58.0,0.17
642,1/27/2023 18:00,24.08,30.33,98.0,0.11
643,1/27/2023 19:00,5.06,20.34,96.0,0.21
644,1/27/2023 20:00,14.11,20.59,83.0,0.19
645,1/27/2023 21:00,11.38,32.1,45.0,0.25
646,1/27/2023 22:00,16.21,15.65,53.0,0.21
647,1/27/2023 23:00,10.56,27.21,101.0,0.2
648,1/28/2023 0:00,8.45,17.1,118.0,0.17
649,1/28/2023 1:00,20.26,33.63,117.0,0.23
650,1/28/2023 2:00,23.65,17.5,6.0,0.24
651,1/28/2023 3:00,11.61,25.57,102.0,0.17
652,1/28/2023 4:00,5.81,33.25,81.0,0.14
653,1/28/2023 5:00,16.36,24.64,66.0,0.22
654,1/28/2023 6:00,12.24,18.31,100.0,0.24
655,1/28/2023 7:00,13.49,32.22,72.0,0.27
656,1/28/2023 8:00,16.88,20.06,66.0,0.17
657,1/28/2023 9:00,11.95,22.65,49.0,0.25
658,1/28/2023 10:00,6.98,31.05,144.0,0.21
659,1/28/2023 11:00,19.68,32.06,9.0,0.26
660,1/28/2023 12:00,24.56,27.22,132.0,0.27
661,1/28/2023 13:00,24.01,18.65,52.0,0.16
662,1/28/2023 14:00,15.26,22.18,65.0,0.28
663,1/28/2023 15:00,14.0,30.25,109.0,0.2
664,1/28/2023 16:00,17.19,20.25,65.0,0.16
665,1/28/2023 17:00,8.1,24.33,139.0,0.14
666,1/28/2023 18:00,20.83,25.49,60.0,0.21
667,1/28/2023 19:00,19.13,24.38,40.0,0.18
668,1/28/2023 20:00,15.08,19.45,123.0,0.22
669,1/28/2023 21:00,15.21,29.97,65.0,0.29
670,1/28/2023 22:00,10.76,32.56,87.0,0.15
671,1/28/2023 23:00,18.61,30.84,52.0,0.13
672,1/29/2023 0:00,5.37,34.77,94.0,0.18
673,1/29/2023 1:00,18.32,25.29,50.0,0.1
674,1/29/2023 2:00,20.56,26.87,143.0,0.14
675,1/29/2023 3:00,18.45,16.5,28.0,0.24
676,1/29/2023 4:00,16.66,15.49,147.0,0.14
677,1/29/2023 5:00,20.7,23.18,117.0,0.13
678,1/29/2023 6:00,13.79,28.39,43.0,0.14
679,1/29/2023 7:00,11.06,24.11,30.0,0.29
680,1/29/2023 8:00,11.16,31.93,67.0,0.22
681,1/29/2023 9:00,14.1,18.18,49.0,0.27
682,1/29/2023 10:00,24.47,16.98,137.0,0.18
683,1/29/2023 11:00,15.12,26.19,125.0,0.12
684,1/29/2023 12:00,23.94,21.22,50.0,0.11
685,1/29/2023 13:00,5.5,18.68,47.0,0.16
686,1/29/2023 14:00,11.4,34.07,87.0,0.3
687,1/29/2023 15:00,9.82,32.32,59.0,0.18
688,1/29/2023 16:00,8.25,25.58,94.0,0.12
689,1/29/2023 17:00,16.93,19.27,79.0,0.26
690,1/29/2023 18:00,9.9,24.55,115.0,0.29
691,1/29/2023 19:00,8.95,21.93,27.0,0.14
692,1/29/2023 20:00,18.79,16.14,11.0,0.21
693,1/29/2023 21:00,10.59,34.86,84.0,0.21
694,1/29/2023 22:00,8.26,25.52,76.0,0.23
695,1/29/2023 23:00,5.43,28.03,93.0,0.22
696,1/30/2023 0:00,16.11,23.29,93.0,0.14
697,1/30/2023 1:00,16.22,29.64,85.0,0.18
698,1/30/2023 2:00,19.36,16.92,147.0,0.21
699,1/30/2023 3:00,19.43,27.36,9.0,0.14
700,1/30/2023 4:00,15.18,16.0,64.0,0.29
701,1/30/2023 5:00,19.95,33.79,117.0,0.1
702,1/30/2023 6:00,21.37,24.51,104.0,0.22
703,1/30/2023 7:00,5.91,26.03,54.0,0.18
704,1/30/2023 8:00,21.13,16.62,136.0,0.2
705,1/30/2023 9:00,8.88,27.09,123.0,0.15
706,1/30/2023 10:00,5.2,31.83,97.0,0.16
707,1/30/2023 11:00,17.68,19.31,23.0,0.11
708,1/30/2023 12:00,19.45,18.79,17.0,0.25
709,1/30/2023 13:00,22.92,32.46,43.0,0.21
710,1/30/2023 14:00,12.01,17.64,114.0,0.16
711,1/30/2023 15:00,7.57,26.88,119.0,0.24
712,1/30/2023 16:00,23.73,17.45,62.0,0.21
713,1/30/2023 17:00,24.55,25.1,138.0,0.16
714,1/30/2023 18:00,6.04,23.01,12.0,0.25
715,1/30/2023 19:00,8.9,31.88,136.0,0.13
716,1/30/2023 20:00,22.54,16.34,145.0,0.25
717,1/30/2023 21:00,22.61,33.86,53.0,0.15
718,1/30/2023 22:00,11.63,22.56,78.0,0.2
719,1/30/2023 23:00,23.65,21.78,57.0,0.29
720,1/31/2023 0:00,22.96,19.42,22.0,0.2
721,1/31/2023 1:00,7.49,15.34,33.0,0.28
722,1/31/2023 2:00,23.99,18.29,62.0,0.29
723,1/31/2023 3:00,5.52,27.62,111.0,0.22
724,1/31/2023 4:00,20.66,19.71,136.0,0.17
725,1/31/2023 5:00,13.47,31.12,88.0,0.21
726,1/31/2023 6:00,13.66,34.75,122.0,0.26
727,1/31/2023 7:00,8.76,16.51,127.0,0.29
728,1/31/2023 8:00,15.95,15.39,92.0,0.24
729,1/31/2023 9:00,6.92,32.68,99.0,0.16
730,1/31/2023 10:00,12.33,19.62,104.0,0.27
731,1/31/2023 11:00,13.13,18.94,135.0,0.24
732,1/31/2023 12:00,12.34,23.33,61.0,0.18
733,1/31/2023 13:00,5.85,32.49,127.0,0.27
734,1/31/2023 14:00,10.3,19.41,75.0,0.12
735,1/31/2023 15:00,23.98,22.54,122.0,0.25
736,1/31/2023 16:00,17.39,32.78,71.0,0.2
737,1/31/2023 17:00,9.77,21.27,140.0,0.1
738,1/31/2023 18:00,24.64,24.63,35.0,0.14
739,1/31/2023 19:00,22.5,33.66,115.0,0.19
740,1/31/2023 20:00,24.79,16.56,126.0,0.27
741,1/31/2023 21:00,13.21,18.9,27.0,0.27
742,1/31/2023 22:00,10.61,16.52,24.0,0.3
743,1/31/2023 23:00,23.63,18.27,61.0,0.15
744,2/1/2023 0:00,6.55,18.67,70.0,0.18
745,2/1/2023 1:00,10.39,24.46,33.0,0.14
746,2/1/2023 2:00,21.06,23.61,49.0,0.17
747,2/1/2023 3:00,6.27,33.31,43.0,0.2
748,2/1/2023 4:00,7.43,20.23,87.0,0.15
749,2/1/2023 5:00,14.11,26.56,92.0,0.28
750,2/1/2023 6:00,13.0,23.36,92.0,0.27
751,2/1/2023 7:00,15.98,34.34,89.0,0.15
752,2/1/2023 8:00,6.96,15.72,44.0,0.18
753,2/1/2023 9:00,8.18,25.17,142.0,0.2
754,2/1/2023 10:00,15.6,28.44,100.0,0.18
755,2/1/2023 11:00,17.72,33.97,49.0,0.25
756,2/1/2023 12:00,19.13,33.4,56.0,0.27
757,2/1/2023 13:00,23.7,25.49,86.0,0.21
758,2/1/2023 14:00,18.87,28.17,6.0,0.15
759,2/1/2023 15:00,9.51,34.74,94.0,0.24
760,2/1/2023 16:00,6.06,29.59,46.0,0.19
761,2/1/2023 17:00,10.24,20.54,25.0,0.23
762,2/1/2023 18:00,12.16,27.24,113.0,0.24
763,2/1/2023 19:00,10.55,30.23,10.0,0.12
764,2/1/2023 20:00,8.64,31.52,71.0,0.16
765,2/1/2023 21:00,17.34,18.38,143.0,0.11
766,2/1/2023 22:00,21.62,33.86,94.0,0.24
767,2/1/2023 23:00,8.74,28.28,82.0,0.23
768,2/2/2023 0:00,10.55,26.08,90.0,0.18
769,2/2/2023 1:00,24.34,31.33,17.0,0.24
770,2/2/2023 2:00,18.79,15.81,7.0,0.16
771,2/2/2023 3:00,15.26,22.3,50.0,0.16
772,2/2/2023 4:00,17.19,31.28,32.0,0.21
773,2/2/2023 5:00,19.04,21.01,88.0,0.19
774,2/2/2023 6:00,24.01,28.47,9.0,0.27
775,2/2/2023 7:00,24.94,16.73,57.0,0.16
776,2/2/2023 8:00,21.39,29.88,30.0,0.23
777,2/2/2023 9:00,10.18,24.16,30.0,0.15
778,2/2/2023 10:00,18.95,27.55,59.0,0.29
779,2/2/2023 11:00,24.04,31.06,113.0,0.19
780,2/2/2023 12:00,6.47,22.71,138.0,0.26
781,2/2/2023 13:00,10.31,26.94,21.0,0.28
782,2/2/2023 14:00,5.62,29.79,118.0,0.23
783,2/2/2023 15:00,11.36,17.69,138.0,0.13
784,2/2/2023 16:00,6.33,25.32,11.0,0.3
785,2/2/2023 17:00,11.66,19.77,87.0,0.12
786,2/2/2023 18:00,8.75,27.07,129.0,0.26
787,2/2/2023 19:00,24.05,31.76,93.0,0.3
788,2/2/2023 20:00,22.52,19.73,103.0,0.29
789,2/2/2023 21:00,6.2,23.2,104.0,0.22
790,2/2/2023 22:00,18.92,18.63,128.0,0.15
791,2/2/2023 23:00,13.66,33.87,32.0,0.15
792,2/3/2023 0:00,17.32,20.97,62.0,0.17
793,2/3/2023 1:00,17.2,18.84,11.0,0.13
794,2/3/2023 2:00,21.33,31.3,8.0,0.22
795,2/3/2023 3:00,16.77,29.36,142.0,0.21
796,2/3/2023 4:00,10.63,16.56,127.0,0.25
797,2/3/2023 5:00,17.34,32.28,97.0,0.3
798,2/3/2023 6:00,5.31,33.2,102.0,0.21
799,2/3/2023 7:00,17.18,32.81,125.0,0.13
800,2/3/2023 8:00,12.57,30.78,142.0,0.19
801,2/3/2023 9:00,19.11,31.53,23.0,0.3
802,2/3/2023 10:00,15.2,21.81,100.0,0.25
803,2/3/2023 11:00,10.34,23.23,67.0,0.23
804,2/3/2023 12:00,23.4,28.4,123.0,0.15
805,2/3/2023 13:00,21.33,20.2,59.0,0.2
806,2/3/2023 14:00,17.49,28.06,21.0,0.21
807,2/3/2023 15:00,20.39,30.68,125.0,0.18
808,2/3/2023 16:00,7.65,25.31,43.0,0.23
809,2/3/2023 17:00,7.92,34.46,80.0,0.23
810,2/3/2023 18:00,13.67,33.47,6.0,0.26
811,2/3/2023 19:00,24.28,29.64,125.0,0.16
812,2/3/2023 20:00,12.46,33.37,29.0,0.3
813,2/3/2023 21:00,13.09,27.61,17.0,0.3
814,2/3/2023 22:00,21.82,29.43,124.0,0.3
815,2/3/2023 23:00,13.85,23.72,93.0,0.18
816,2/4/2023 0:00,15.25,16.88,111.0,0.28
817,2/4/2023 1:00,23.41,23.4,42.0,0.24
818,2/4/2023 2:00,17.34,31.8,14.0,0.11
819,2/4/2023 3:00,20.68,16.61,115.0,0.25
820,2/4/2023 4:00,10.94,34.8,67.0,0.21
821,2/4/2023 5:00,14.99,25.8,70.0,0.17
822,2/4/2023 6:00,10.05,19.22,104.0,0.14
823,2/4/2023 7:00,21.24,25.2,80.0,0.22
824,2/4/2023 8:00,20.15,31.35,65.0,0.22
825,2/4/2023 9:00,7.58,15.46,115.0,0.26
826,2/4/2023 10:00,15.17,23.79,12.0,0.14
827,2/4/2023 11:00,11.83,21.6,33.0,0.16
828,2/4/2023 12:00,14.63,18.1,150.0,0.16
829,2/4/2023 13:00,16.35,29.17,26.0,0.12
830,2/4/2023 14:00,6.76,16.9,102.0,0.18
831,2/4/2023 15:00,22.96,27.74,140.0,0.15
832,2/4/2023 16:00,16.55,15.86,143.0,0.17
833,2/4/2023 17:00,10.39,16.83,41.0,0.29
834,2/4/2023 18:00,19.15,16.85,37.0,0.14
835,2/4/2023 19:00,7.2,19.25,150.0,0.19
836,2/4/2023 20:00,11.42,16.2,60.0,0.21
837,2/4/2023 21:00,16.78,18.2,49.0,0.14
838,2/4/2023 22:00,15.69,15.62,55.0,0.23
839,2/4/2023 23:00,12.81,19.19,128.0,0.1
840,2/5/2023 0:00,13.06,23.51,7.0,0.11
841,2/5/2023 1:00,10.63,31.6,100.0,0.15
842,2/5/2023 2:00,17.72,28.8,45.0,0.19
843,2/5/2023 3:00,8.91,31.47,60.0,0.18
844,2/5/2023 4:00,16.25,18.18,44.0,0.22
845,2/5/2023 5:00,8.35,15.36,75.0,0.26
846,2/5/2023 6:00,18.57,17.97,63.0,0.25
847,2/5/2023 7:00,13.52,33.27,119.0,0.29
848,2/5/2023 8:00,14.14,27.96,58.0,0.17
849,2/5/2023 9:00,6.03,34.18,115.0,0.15
850,2/5/2023 10:00,5.22,28.05,148.0,0.19
851,2/5/2023 11:00,9.93,16.23,67.0,0.2
852,2/5/2023 12:00,6.27,30.03,92.0,0.26
853,2/5/2023 13:00,10.29,22.94,93.0,0.2
854,2/5/2023 14:00,14.56,32.18,114.0,0.29
855,2/5/2023 15:00,22.93,16.28,71.0,0.19
856,2/5/2023 16:00,14.58,28.63,150.0,0.23
857,2/5/2023 17:00,19.77,26.1,77.0,0.27
858,2/5/2023 18:00,14.36,21.24,74.0,0.18
859,2/5/2023 19:00,23.77,26.49,56.0,0.14
860,2/5/2023 20:00,16.24,17.05,54.0,0.25
861,2/5/2023 21:00,19.76,31.89,136.0,0.25
862,2/5/2023 22:00,22.0,26.98,31.0,0.27
863,2/5/2023 23:00,11.31,22.48,6.0,0.21
864,2/6/2023 0:00,12.59,33.57,148.0,0.23
865,2/6/2023 1:00,20.97,19.55,80.0,0.17
866,2/6/2023 2:00,12.09,23.07,51.0,0.25
867,2/6/2023 3:00,14.34,21.77,113.0,0.23
868,2/6/2023 4:00,22.61,24.22,86.0,0.12
869,2/6/2023 5:00,14.65,29.19,17.0,0.14
870,2/6/2023 6:00,16.52,23.3,68.0,0.18
871,2/6/2023 7:00,17.59,31.88,32.0,0.21
872,2/6/2023 8:00,16.81,19.82,100.0,0.17
873,2/6/2023 9:00,5.95,25.68,109.0,0.16
874,2/6/2023 10:00,14.62,27.69,34.0,0.2
875,2/6/2023 11:00,21.48,28.25,138.0,0.15
876,2/6/2023 12:00,16.2,18.84,53.0,0.22
877,2/6/2023 13:00,22.77,25.97,50.0,0.17
878,2/6/2023 14:00,7.54,20.57,42.0,0.11
879,2/6/2023 15:00,22.48,34.05,57.0,0.11
880,2/6/2023 16:00,17.65,16.5,49.0,0.25
881,2/6/2023 17:00,19.45,18.3,115.0,0.24
882,2/6/2023 18:00,9.65,24.95,69.0,0.21
883,2/6/2023 19:00,5.24,21.99,10.0,0.16
884,2/6/2023 20:00,23.26,17.82,148.0,0.23
885,2/6/2023 21:00,10.05,23.8,25.0,0.28
886,2/6/2023 22:00,6.55,20.75,88.0,0.11
887,2/6/2023 23:00,8.93,24.27,129.0,0.1
888,2/7/2023 0:00,7.75,33.02,49.0,0.27
889,2/7/2023 1:00,17.37,31.36,88.0,0.18
890,2/7/2023 2:00,24.64,21.46,12.0,0.26
891,2/7/2023 3:00,21.08,22.35,87.0,0.29
892,2/7/2023 4:00,22.13,17.93,31.0,0.19
893,2/7/2023 5:00,12.37,27.38,59.0,0.23
894,2/7/2023 6:00,21.97,31.08,98.0,0.13
895,2/7/2023 7:00,21.6,18.54,134.0,0.25
896,2/7/2023 8:00,7.86,21.95,27.0,0.27
897,2/7/2023 9:00,20.92,17.83,124.0,0.26
898,2/7/2023 10:00,17.93,21.57,38.0,0.11
899,2/7/2023 11:00,23.27,23.76,96.0,0.21
900,2/7/2023 12:00,20.51,17.59,131.0,0.2
901,2/7/2023 13:00,14.08,26.02,64.0,0.21
902,2/7/2023 14:00,13.11,29.38,133.0,0.12
903,2/7/2023 15:00,14.08,18.57,87.0,0.11
904,2/7/2023 16:00,20.32,34.14,150.0,0.16
905,2/7/2023 17:00,11.57,17.59,99.0,0.17
906,2/7/2023 18:00,10.06,34.07,36.0,0.16
907,2/7/2023 19:00,14.81,20.69,69.0,0.2
908,2/7/2023 20:00,11.16,31.43,93.0,0.14
909,2/7/2023 21:00,19.3,29.97,138.0,0.13
910,2/7/2023 22:00,5.32,17.42,117.0,0.16
911,2/7/2023 23:00,23.95,28.31,61.0,0.26
912,2/8/2023 0:00,9.38,18.51,34.0,0.28
913,2/8/2023 1:00,10.71,31.44,45.0,0.18
914,2/8/2023 2:00,5.05,21.86,134.0,0.23
915,2/8/2023 3:00,23.63,24.46,129.0,0.24
916,2/8/2023 4:00,14.8,21.21,39.0,0.1
917,2/8/2023 5:00,9.1,22.22,145.0,0.18
918,2/8/2023 6:00,20.26,32.15,75.0,0.29
919,2/8/2023 7:00,10.5,26.93,63.0,0.13
920,2/8/2023 8:00,11.5,32.16,76.0,0.27
921,2/8/2023 9:00,18.11,26.52,92.0,0.19
922,2/8/2023 10:00,16.51,26.62,33.0,0.22
923,2/8/2023 11:00,17.19,27.63,43.0,0.24
924,2/8/2023 12:00,13.08,21.61,75.0,0.27
925,2/8/2023 13:00,19.01,29.7,107.0,0.16
926,2/8/2023 14:00,14.0,23.7,89.0,0.13
927,2/8/2023 15:00,21.51,17.45,37.0,0.1
928,2/8/2023 16:00,18.63,15.04,129.0,0.14
929,2/8/2023 17:00,14.89,18.25,130.0,0.25
930,2/8/2023 18:00,21.64,22.07,116.0,0.19
931,2/8/2023 19:00,15.99,15.32,99.0,0.1
932,2/8/2023 20:00,6.27,17.6,32.0,0.13
933,2/8/2023 21:00,14.03,21.58,29.0,0.29
934,2/8/2023 22:00,15.54,22.52,95.0,0.11
935,2/8/2023 23:00,7.14,17.65,116.0,0.23
936,2/9/2023 0:00,8.32,29.76,30.0,0.16
937,2/9/2023 1:00,16.29,16.79,86.0,0.1
938,2/9/2023 2:00,19.54,24.94,23.0,0.25
939,2/9/2023 3:00,21.04,17.9,49.0,0.22
940,2/9/2023 4:00,10.57,18.33,94.0,0.19
941,2/9/2023 5:00,13.92,21.29,21.0,0.16
942,2/9/2023 6:00,22.91,19.32,85.0,0.11
943,2/9/2023 7:00,20.3,21.62,52.0,0.3
944,2/9/2023 8:00,6.21,17.32,147.0,0.2
945,2/9/2023 9:00,21.39,17.1,67.0,0.16
946,2/9/2023 10:00,10.22,33.76,16.0,0.18
947,2/9/2023 11:00,20.21,29.7,120.0,0.19
948,2/9/2023 12:00,13.91,34.56,50.0,0.13
949,2/9/2023 13:00,19.64,33.82,107.0,0.12
950,2/9/2023 14:00,11.69,22.8,124.0,0.16
951,2/9/2023 15:00,14.49,22.52,83.0,0.11
952,2/9/2023 16:00,13.82,21.13,9.0,0.11
953,2/9/2023 17:00,8.87,24.64,6.0,0.18
954,2/9/2023 18:00,24.67,21.46,146.0,0.16
955,2/9/2023 19:00,10.56,18.44,105.0,0.28
956,2/9/2023 20:00,5.33,33.33,143.0,0.16
957,2/9/2023 21:00,5.58,32.48,136.0,0.2
958,2/9/2023 22:00,21.23,19.41,25.0,0.3
959,2/9/2023 23:00,9.28,29.26,45.0,0.27
